,date,breakout_direction1,breakout_time1,breakout_direction2,breakout_time2,breakout_direction3,breakout_time3,breakout_direction4,breakout_time4,breakout_direction5,breakout_time5,breakout_direction6,breakout_time6,breakout_direction7,breakout_time7,breakout_direction8,breakout_time8,breakout_direction9,breakout_time9,breakout_direction10,breakout_time10
2872,2021-12-30,above,2021-12-29 20:35:00,below,2021-12-30 15:50:00,,,,,,,,,,,,,,,,
2873,2022-01-03,below,2022-01-02 21:00:00,above,2022-01-03 06:00:00,below,2022-01-03 08:55:00,above,2022-01-03 09:30:00,below,2022-01-03 09:45:00,above,2022-01-03 10:50:00,below,2022-01-03 11:15:00,above,2022-01-03 13:20:00,,,,
2874,2022-01-04,above,2022-01-03 21:50:00,below,2022-01-04 09:45:00,,,,,,,,,,,,,,,,
2875,2022-01-05,below,2022-01-04 20:40:00,,,,,,,,,,,,,,,,,,
2876,2022-01-06,below,2022-01-05 22:40:00,above,2022-01-06 09:35:00,below,2022-01-06 09:50:00,above,2022-01-06 10:30:00,,,,,,,,,,,,
2877,2022-01-10,above,2022-01-09 20:50:00,below,2022-01-10 03:35:00,above,2022-01-10 04:25:00,below,2022-01-10 05:50:00,above,2022-01-10 15:55:00,,,,,,,,,,
2878,2022-01-11,below,2022-01-10 20:50:00,above,2022-01-10 21:20:00,below,2022-01-11 01:25:00,above,2022-01-11 02:55:00,below,2022-01-11 09:10:00,above,2022-01-11 11:10:00,,,,,,,,
2879,2022-01-12,below,2022-01-11 20:45:00,above,2022-01-12 00:35:00,below,2022-01-12 03:25:00,above,2022-01-12 04:50:00,,,,,,,,,,,,
2880,2022-01-13,below,2022-01-12 20:40:00,above,2022-01-13 03:25:00,below,2022-01-13 04:10:00,above,2022-01-13 05:05:00,below,2022-01-13 10:10:00,,,,,,,,,,
2881,2022-01-17,below,2022-01-16 20:35:00,above,2022-01-17 03:35:00,,,,,,,,,,,,,,,,
2882,2022-01-18,below,2022-01-17 21:50:00,,,,,,,,,,,,,,,,,,
2883,2022-01-19,below,2022-01-18 21:40:00,above,2022-01-19 04:40:00,below,2022-01-19 11:10:00,above,2022-01-19 12:05:00,below,2022-01-19 14:25:00,,,,,,,,,,
2884,2022-01-20,above,2022-01-19 21:15:00,below,2022-01-20 15:20:00,,,,,,,,,,,,,,,,
2885,2022-01-24,below,2022-01-24 02:00:00,,,,,,,,,,,,,,,,,,
2886,2022-01-25,below,2022-01-24 21:40:00,,,,,,,,,,,,,,,,,,
2887,2022-01-26,above,2022-01-25 20:35:00,below,2022-01-26 15:00:00,,,,,,,,,,,,,,,,
2888,2022-01-27,below,2022-01-26 20:55:00,above,2022-01-27 04:50:00,below,2022-01-27 13:20:00,,,,,,,,,,,,,,
2889,2022-01-31,above,2022-01-30 21:15:00,,,,,,,,,,,,,,,,,,
2890,2022-02-01,below,2022-01-31 20:45:00,above,2022-02-01 01:00:00,below,2022-02-01 09:40:00,above,2022-02-01 11:05:00,,,,,,,,,,,,
2891,2022-02-02,above,2022-02-02 00:00:00,below,2022-02-02 09:30:00,above,2022-02-02 09:35:00,below,2022-02-02 09:40:00,above,2022-02-02 10:05:00,below,2022-02-02 10:10:00,,,,,,,,
2892,2022-02-03,above,2022-02-03 02:10:00,below,2022-02-03 08:45:00,above,2022-02-03 10:25:00,below,2022-02-03 10:45:00,,,,,,,,,,,,
2893,2022-02-07,below,2022-02-06 21:35:00,above,2022-02-06 23:15:00,below,2022-02-07 03:30:00,above,2022-02-07 03:50:00,below,2022-02-07 11:35:00,above,2022-02-07 14:25:00,below,2022-02-07 15:35:00,,,,,,
2894,2022-02-08,below,2022-02-07 21:00:00,above,2022-02-08 10:50:00,,,,,,,,,,,,,,,,
2895,2022-02-09,above,2022-02-08 20:40:00,,,,,,,,,,,,,,,,,,
2896,2022-02-10,below,2022-02-09 21:20:00,above,2022-02-10 03:10:00,below,2022-02-10 03:40:00,above,2022-02-10 08:05:00,below,2022-02-10 08:30:00,,,,,,,,,,
2897,2022-02-14,above,2022-02-13 22:30:00,below,2022-02-14 03:15:00,above,2022-02-14 09:45:00,below,2022-02-14 13:50:00,above,2022-02-14 15:30:00,,,,,,,,,,
2898,2022-02-15,above,2022-02-14 21:00:00,below,2022-02-15 00:05:00,above,2022-02-15 03:00:00,,,,,,,,,,,,,,
2899,2022-02-16,above,2022-02-15 21:05:00,below,2022-02-16 08:50:00,above,2022-02-16 14:30:00,below,2022-02-16 14:45:00,above,2022-02-16 14:55:00,,,,,,,,,,
2900,2022-02-17,above,2022-02-16 21:00:00,below,2022-02-16 22:55:00,,,,,,,,,,,,,,,,
2901,2022-02-21,above,2022-02-20 20:35:00,below,2022-02-21 08:15:00,,,,,,,,,,,,,,,,
2902,2022-02-22,below,2022-02-21 22:00:00,above,2022-02-22 04:25:00,,,,,,,,,,,,,,,,
2903,2022-02-23,above,2022-02-23 03:10:00,below,2022-02-23 09:50:00,,,,,,,,,,,,,,,,
2904,2022-02-24,below,2022-02-23 21:55:00,above,2022-02-24 11:05:00,,,,,,,,,,,,,,,,
2905,2022-02-28,below,2022-02-27 21:30:00,above,2022-02-28 02:35:00,,,,,,,,,,,,,,,,
2906,2022-03-01,below,2022-02-28 21:10:00,above,2022-03-01 02:05:00,below,2022-03-01 03:50:00,,,,,,,,,,,,,,
2907,2022-03-02,below,2022-03-01 20:50:00,above,2022-03-01 23:55:00,below,2022-03-02 01:50:00,above,2022-03-02 04:30:00,below,2022-03-02 08:45:00,above,2022-03-02 09:25:00,below,2022-03-02 10:05:00,above,2022-03-02 10:25:00,,,,
2908,2022-03-03,below,2022-03-02 20:35:00,above,2022-03-02 22:00:00,below,2022-03-03 03:35:00,above,2022-03-03 08:05:00,below,2022-03-03 10:15:00,,,,,,,,,,
2909,2022-03-07,below,2022-03-06 21:55:00,above,2022-03-06 22:45:00,below,2022-03-07 12:00:00,,,,,,,,,,,,,,
2910,2022-03-08,below,2022-03-07 23:45:00,above,2022-03-08 07:10:00,below,2022-03-08 08:10:00,above,2022-03-08 12:10:00,below,2022-03-08 15:55:00,,,,,,,,,,
2911,2022-03-09,above,2022-03-08 20:45:00,below,2022-03-08 21:50:00,above,2022-03-08 23:25:00,,,,,,,,,,,,,,
2912,2022-03-10,below,2022-03-09 20:35:00,,,,,,,,,,,,,,,,,,
2913,2022-03-14,below,2022-03-13 20:35:00,above,2022-03-14 05:50:00,below,2022-03-14 06:40:00,,,,,,,,,,,,,,
2914,2022-03-15,below,2022-03-14 21:30:00,above,2022-03-14 22:35:00,below,2022-03-15 02:00:00,above,2022-03-15 08:30:00,,,,,,,,,,,,
2915,2022-03-16,above,2022-03-16 01:15:00,,,,,,,,,,,,,,,,,,
2916,2022-03-17,above,2022-03-16 20:55:00,below,2022-03-16 21:25:00,above,2022-03-17 02:55:00,below,2022-03-17 03:30:00,above,2022-03-17 10:00:00,below,2022-03-17 10:15:00,above,2022-03-17 13:20:00,,,,,,
2917,2022-03-21,below,2022-03-20 21:30:00,above,2022-03-21 07:15:00,below,2022-03-21 08:35:00,above,2022-03-21 09:35:00,below,2022-03-21 09:50:00,above,2022-03-21 11:25:00,below,2022-03-21 12:30:00,,,,,,
2918,2022-03-22,below,2022-03-21 20:35:00,above,2022-03-22 03:25:00,,,,,,,,,,,,,,,,
2919,2022-03-23,below,2022-03-22 20:35:00,,,,,,,,,,,,,,,,,,
2920,2022-03-24,below,2022-03-23 21:25:00,above,2022-03-23 23:50:00,below,2022-03-24 10:25:00,above,2022-03-24 10:30:00,,,,,,,,,,,,
2921,2022-03-28,below,2022-03-27 21:15:00,above,2022-03-28 06:20:00,,,,,,,,,,,,,,,,
2922,2022-03-29,above,2022-03-28 21:35:00,,,,,,,,,,,,,,,,,,
2923,2022-03-30,above,2022-03-29 21:25:00,below,2022-03-30 03:00:00,,,,,,,,,,,,,,,,
2924,2022-03-31,above,2022-03-30 20:35:00,below,2022-03-31 07:20:00,,,,,,,,,,,,,,,,
2925,2022-04-04,above,2022-04-03 23:10:00,,,,,,,,,,,,,,,,,,
2926,2022-04-05,above,2022-04-05 02:00:00,below,2022-04-05 02:20:00,above,2022-04-05 03:00:00,below,2022-04-05 05:35:00,,,,,,,,,,,,
2927,2022-04-06,below,2022-04-05 20:40:00,,,,,,,,,,,,,,,,,,
2928,2022-04-07,above,2022-04-07 02:20:00,below,2022-04-07 11:15:00,above,2022-04-07 14:05:00,,,,,,,,,,,,,,
2929,2022-04-11,below,2022-04-10 21:45:00,,,,,,,,,,,,,,,,,,
2930,2022-04-12,below,2022-04-11 20:45:00,above,2022-04-12 04:35:00,below,2022-04-12 14:10:00,,,,,,,,,,,,,,
2931,2022-04-13,above,2022-04-12 20:45:00,below,2022-04-13 08:05:00,above,2022-04-13 09:40:00,,,,,,,,,,,,,,
2932,2022-04-18,above,2022-04-18 01:50:00,,,,,,,,,,,,,,,,,,
2933,2022-04-19,below,2022-04-18 20:45:00,above,2022-04-19 10:00:00,,,,,,,,,,,,,,,,
2934,2022-04-20,above,2022-04-19 20:35:00,below,2022-04-19 21:15:00,above,2022-04-19 23:00:00,below,2022-04-20 10:05:00,above,2022-04-20 10:10:00,below,2022-04-20 10:20:00,above,2022-04-20 10:25:00,below,2022-04-20 11:10:00,above,2022-04-20 13:40:00,below,2022-04-20 14:10:00
2935,2022-04-21,above,2022-04-20 21:35:00,below,2022-04-21 02:10:00,above,2022-04-21 03:25:00,below,2022-04-21 10:50:00,above,2022-04-21 11:10:00,below,2022-04-21 11:30:00,,,,,,,,
2936,2022-04-25,below,2022-04-24 21:20:00,above,2022-04-25 10:20:00,below,2022-04-25 11:45:00,above,2022-04-25 12:30:00,,,,,,,,,,,,
2937,2022-04-26,above,2022-04-25 20:55:00,below,2022-04-26 03:05:00,,,,,,,,,,,,,,,,
2938,2022-04-27,below,2022-04-26 20:55:00,above,2022-04-26 21:20:00,below,2022-04-27 10:25:00,above,2022-04-27 10:35:00,,,,,,,,,,,,
2939,2022-04-28,below,2022-04-27 21:30:00,above,2022-04-27 22:40:00,below,2022-04-28 09:40:00,above,2022-04-28 11:10:00,below,2022-04-28 11:35:00,above,2022-04-28 12:15:00,,,,,,,,
2940,2022-05-02,above,2022-05-01 21:05:00,below,2022-05-02 07:45:00,above,2022-05-02 09:40:00,below,2022-05-02 10:10:00,above,2022-05-02 10:20:00,below,2022-05-02 12:55:00,above,2022-05-02 15:10:00,,,,,,
2941,2022-05-03,above,2022-05-02 20:40:00,below,2022-05-03 06:25:00,above,2022-05-03 08:35:00,below,2022-05-03 09:35:00,above,2022-05-03 09:55:00,below,2022-05-03 10:20:00,above,2022-05-03 10:30:00,below,2022-05-03 10:40:00,above,2022-05-03 11:05:00,below,2022-05-03 14:25:00
2942,2022-05-04,above,2022-05-03 21:20:00,below,2022-05-03 23:30:00,above,2022-05-04 07:15:00,below,2022-05-04 08:55:00,above,2022-05-04 13:55:00,below,2022-05-04 14:05:00,above,2022-05-04 14:40:00,,,,,,
2943,2022-05-05,above,2022-05-04 21:20:00,below,2022-05-05 02:25:00,,,,,,,,,,,,,,,,
2944,2022-05-09,below,2022-05-08 20:45:00,above,2022-05-09 03:00:00,below,2022-05-09 03:50:00,,,,,,,,,,,,,,
2945,2022-05-10,above,2022-05-09 22:05:00,,,,,,,,,,,,,,,,,,
2946,2022-05-11,above,2022-05-10 21:50:00,below,2022-05-11 08:30:00,above,2022-05-11 09:45:00,below,2022-05-11 10:05:00,above,2022-05-11 10:20:00,below,2022-05-11 10:50:00,,,,,,,,
2947,2022-05-12,above,2022-05-11 20:40:00,below,2022-05-12 01:20:00,above,2022-05-12 10:20:00,below,2022-05-12 11:50:00,,,,,,,,,,,,
2948,2022-05-16,below,2022-05-15 21:20:00,,,,,,,,,,,,,,,,,,
2949,2022-05-17,above,2022-05-16 21:35:00,,,,,,,,,,,,,,,,,,
2950,2022-05-18,below,2022-05-17 20:35:00,,,,,,,,,,,,,,,,,,
2951,2022-05-19,above,2022-05-18 22:50:00,below,2022-05-19 03:30:00,above,2022-05-19 09:30:00,,,,,,,,,,,,,,
2952,2022-05-23,above,2022-05-22 21:25:00,below,2022-05-22 22:00:00,above,2022-05-23 02:05:00,below,2022-05-23 03:40:00,above,2022-05-23 11:35:00,below,2022-05-23 13:15:00,above,2022-05-23 13:45:00,,,,,,
2953,2022-05-24,below,2022-05-23 21:15:00,,,,,,,,,,,,,,,,,,
2954,2022-05-25,above,2022-05-24 23:40:00,below,2022-05-25 04:05:00,above,2022-05-25 10:25:00,,,,,,,,,,,,,,
2955,2022-05-26,above,2022-05-25 20:40:00,below,2022-05-25 23:05:00,above,2022-05-26 07:10:00,,,,,,,,,,,,,,
2956,2022-05-30,above,2022-05-29 21:10:00,,,,,,,,,,,,,,,,,,
2957,2022-05-31,below,2022-05-30 20:45:00,,,,,,,,,,,,,,,,,,
2958,2022-06-01,above,2022-05-31 21:15:00,below,2022-05-31 22:50:00,above,2022-06-01 09:15:00,below,2022-06-01 10:15:00,,,,,,,,,,,,
2959,2022-06-02,above,2022-06-01 20:45:00,,,,,,,,,,,,,,,,,,
2960,2022-06-06,above,2022-06-05 20:45:00,,,,,,,,,,,,,,,,,,
2961,2022-06-07,below,2022-06-06 21:25:00,above,2022-06-07 10:30:00,,,,,,,,,,,,,,,,
2962,2022-06-08,above,2022-06-07 21:15:00,below,2022-06-07 23:15:00,above,2022-06-08 07:10:00,below,2022-06-08 08:25:00,above,2022-06-08 09:35:00,below,2022-06-08 12:30:00,,,,,,,,
2963,2022-06-09,below,2022-06-08 20:40:00,above,2022-06-09 04:45:00,below,2022-06-09 08:20:00,above,2022-06-09 09:55:00,below,2022-06-09 10:05:00,above,2022-06-09 10:25:00,below,2022-06-09 10:50:00,,,,,,
2964,2022-06-13,below,2022-06-12 20:40:00,,,,,,,,,,,,,,,,,,
2965,2022-06-14,above,2022-06-13 20:35:00,below,2022-06-14 09:40:00,above,2022-06-14 09:55:00,below,2022-06-14 10:25:00,above,2022-06-14 13:05:00,below,2022-06-14 14:45:00,above,2022-06-14 15:45:00,,,,,,
2966,2022-06-15,below,2022-06-15 00:55:00,above,2022-06-15 04:30:00,,,,,,,,,,,,,,,,
2967,2022-06-16,above,2022-06-15 21:05:00,below,2022-06-15 22:25:00,,,,,,,,,,,,,,,,
2968,2022-06-20,below,2022-06-19 20:55:00,,,,,,,,,,,,,,,,,,
2969,2022-06-21,above,2022-06-20 20:55:00,,,,,,,,,,,,,,,,,,
2970,2022-06-22,below,2022-06-21 20:45:00,above,2022-06-22 09:50:00,,,,,,,,,,,,,,,,
2971,2022-06-23,above,2022-06-22 20:40:00,,,,,,,,,,,,,,,,,,
2972,2022-06-27,above,2022-06-26 22:00:00,below,2022-06-27 09:40:00,above,2022-06-27 10:55:00,below,2022-06-27 12:20:00,,,,,,,,,,,,
2973,2022-06-28,below,2022-06-27 21:45:00,above,2022-06-28 02:10:00,below,2022-06-28 03:45:00,above,2022-06-28 04:25:00,below,2022-06-28 08:25:00,above,2022-06-28 09:30:00,below,2022-06-28 10:05:00,,,,,,
2974,2022-06-29,below,2022-06-28 20:35:00,above,2022-06-29 00:30:00,below,2022-06-29 02:40:00,above,2022-06-29 08:00:00,below,2022-06-29 08:30:00,above,2022-06-29 10:00:00,below,2022-06-29 10:15:00,above,2022-06-29 10:40:00,below,2022-06-29 11:15:00,above,2022-06-29 14:00:00
2975,2022-06-30,below,2022-06-29 21:10:00,,,,,,,,,,,,,,,,,,
2976,2022-07-04,below,2022-07-03 20:45:00,,,,,,,,,,,,,,,,,,
2977,2022-07-05,below,2022-07-04 21:05:00,above,2022-07-05 14:30:00,,,,,,,,,,,,,,,,
2978,2022-07-06,above,2022-07-05 20:40:00,below,2022-07-06 01:55:00,above,2022-07-06 03:00:00,below,2022-07-06 04:40:00,above,2022-07-06 06:20:00,below,2022-07-06 07:10:00,above,2022-07-06 08:40:00,below,2022-07-06 09:45:00,above,2022-07-06 09:55:00,below,2022-07-06 11:30:00
2979,2022-07-07,below,2022-07-06 21:00:00,above,2022-07-06 22:55:00,,,,,,,,,,,,,,,,
2980,2022-07-11,below,2022-07-10 21:15:00,,,,,,,,,,,,,,,,,,
2981,2022-07-12,below,2022-07-11 20:45:00,above,2022-07-12 08:35:00,below,2022-07-12 09:55:00,above,2022-07-12 11:10:00,below,2022-07-12 14:30:00,,,,,,,,,,
2982,2022-07-13,above,2022-07-12 20:35:00,below,2022-07-13 08:30:00,above,2022-07-13 10:40:00,below,2022-07-13 11:25:00,above,2022-07-13 12:50:00,below,2022-07-13 14:00:00,above,2022-07-13 14:20:00,below,2022-07-13 15:30:00,,,,
2983,2022-07-14,above,2022-07-13 21:15:00,below,2022-07-14 04:20:00,above,2022-07-14 13:25:00,,,,,,,,,,,,,,
2984,2022-07-18,below,2022-07-17 20:35:00,above,2022-07-17 23:00:00,below,2022-07-18 13:45:00,,,,,,,,,,,,,,
2985,2022-07-19,above,2022-07-18 21:30:00,below,2022-07-19 00:20:00,above,2022-07-19 03:00:00,below,2022-07-19 03:30:00,above,2022-07-19 04:50:00,,,,,,,,,,
2986,2022-07-20,above,2022-07-19 22:35:00,below,2022-07-20 03:35:00,above,2022-07-20 10:20:00,,,,,,,,,,,,,,
2987,2022-07-21,below,2022-07-20 21:25:00,above,2022-07-21 00:50:00,below,2022-07-21 04:20:00,above,2022-07-21 05:20:00,below,2022-07-21 10:25:00,above,2022-07-21 10:50:00,,,,,,,,
2988,2022-07-25,below,2022-07-24 20:55:00,above,2022-07-25 04:20:00,below,2022-07-25 09:35:00,,,,,,,,,,,,,,
2989,2022-07-26,above,2022-07-25 21:25:00,below,2022-07-26 06:30:00,above,2022-07-26 07:45:00,below,2022-07-26 08:45:00,,,,,,,,,,,,
2990,2022-07-27,below,2022-07-26 21:25:00,above,2022-07-27 00:45:00,,,,,,,,,,,,,,,,
2991,2022-07-28,below,2022-07-28 03:30:00,above,2022-07-28 08:45:00,below,2022-07-28 09:40:00,above,2022-07-28 11:00:00,,,,,,,,,,,,
2992,2022-08-01,below,2022-08-01 01:40:00,above,2022-08-01 03:05:00,below,2022-08-01 08:50:00,above,2022-08-01 09:40:00,,,,,,,,,,,,
2993,2022-08-02,below,2022-08-01 20:55:00,above,2022-08-02 10:50:00,below,2022-08-02 13:35:00,above,2022-08-02 14:05:00,below,2022-08-02 15:55:00,,,,,,,,,,
2994,2022-08-03,below,2022-08-02 20:40:00,above,2022-08-03 00:00:00,,,,,,,,,,,,,,,,
2995,2022-08-04,above,2022-08-03 20:55:00,below,2022-08-04 10:30:00,above,2022-08-04 11:50:00,,,,,,,,,,,,,,
2996,2022-08-08,above,2022-08-07 22:00:00,below,2022-08-08 12:15:00,above,2022-08-08 12:40:00,below,2022-08-08 14:00:00,,,,,,,,,,,,
2997,2022-08-09,below,2022-08-08 20:55:00,,,,,,,,,,,,,,,,,,
2998,2022-08-10,below,2022-08-09 22:30:00,above,2022-08-10 04:25:00,,,,,,,,,,,,,,,,
2999,2022-08-11,above,2022-08-10 20:55:00,below,2022-08-11 11:15:00,,,,,,,,,,,,,,,,
3000,2022-08-15,below,2022-08-14 21:05:00,above,2022-08-15 09:30:00,,,,,,,,,,,,,,,,
3001,2022-08-16,below,2022-08-15 21:15:00,above,2022-08-16 13:35:00,below,2022-08-16 14:35:00,,,,,,,,,,,,,,
3002,2022-08-17,below,2022-08-17 02:35:00,,,,,,,,,,,,,,,,,,
3003,2022-08-18,above,2022-08-17 21:00:00,below,2022-08-18 02:30:00,above,2022-08-18 04:45:00,,,,,,,,,,,,,,
3004,2022-08-22,above,2022-08-21 22:45:00,below,2022-08-22 02:00:00,,,,,,,,,,,,,,,,
3005,2022-08-23,below,2022-08-22 20:50:00,above,2022-08-23 04:15:00,below,2022-08-23 05:00:00,above,2022-08-23 09:50:00,below,2022-08-23 10:00:00,above,2022-08-23 10:05:00,below,2022-08-23 10:35:00,,,,,,
3006,2022-08-24,below,2022-08-23 20:35:00,above,2022-08-24 04:30:00,below,2022-08-24 05:35:00,above,2022-08-24 07:35:00,below,2022-08-24 09:25:00,above,2022-08-24 10:10:00,,,,,,,,
3007,2022-08-25,above,2022-08-24 20:35:00,,,,,,,,,,,,,,,,,,
3008,2022-08-29,below,2022-08-28 21:25:00,above,2022-08-28 22:25:00,,,,,,,,,,,,,,,,
3009,2022-08-30,below,2022-08-29 20:35:00,above,2022-08-30 00:15:00,below,2022-08-30 09:55:00,,,,,,,,,,,,,,
3010,2022-08-31,above,2022-08-30 20:40:00,below,2022-08-31 11:00:00,,,,,,,,,,,,,,,,
3011,2022-09-01,below,2022-08-31 20:35:00,above,2022-09-01 07:05:00,below,2022-09-01 09:30:00,above,2022-09-01 09:40:00,below,2022-09-01 10:00:00,above,2022-09-01 14:30:00,,,,,,,,
3012,2022-09-05,below,2022-09-04 20:35:00,above,2022-09-05 10:30:00,,,,,,,,,,,,,,,,
3013,2022-09-06,above,2022-09-05 20:40:00,below,2022-09-06 09:25:00,,,,,,,,,,,,,,,,
3014,2022-09-07,above,2022-09-07 03:45:00,,,,,,,,,,,,,,,,,,
3015,2022-09-08,above,2022-09-07 21:05:00,below,2022-09-08 03:30:00,above,2022-09-08 10:35:00,below,2022-09-08 12:00:00,above,2022-09-08 13:40:00,below,2022-09-08 15:00:00,above,2022-09-08 15:50:00,,,,,,
3016,2022-09-12,below,2022-09-11 21:00:00,above,2022-09-12 03:20:00,,,,,,,,,,,,,,,,
3017,2022-09-13,below,2022-09-12 21:30:00,above,2022-09-13 01:50:00,below,2022-09-13 08:30:00,,,,,,,,,,,,,,
3018,2022-09-14,below,2022-09-13 20:35:00,above,2022-09-13 22:10:00,,,,,,,,,,,,,,,,
3019,2022-09-15,below,2022-09-14 21:15:00,above,2022-09-14 21:55:00,below,2022-09-15 00:05:00,,,,,,,,,,,,,,
3020,2022-09-19,below,2022-09-18 21:35:00,above,2022-09-19 10:40:00,below,2022-09-19 11:25:00,above,2022-09-19 15:00:00,,,,,,,,,,,,
3021,2022-09-20,below,2022-09-19 20:45:00,,,,,,,,,,,,,,,,,,
3022,2022-09-21,above,2022-09-20 20:40:00,below,2022-09-20 21:30:00,above,2022-09-21 08:25:00,below,2022-09-21 14:00:00,above,2022-09-21 14:30:00,below,2022-09-21 15:25:00,,,,,,,,
3023,2022-09-22,below,2022-09-21 20:40:00,above,2022-09-22 01:30:00,below,2022-09-22 09:40:00,above,2022-09-22 10:10:00,below,2022-09-22 10:15:00,above,2022-09-22 15:10:00,below,2022-09-22 15:55:00,,,,,,
3024,2022-09-26,below,2022-09-25 20:40:00,above,2022-09-26 03:20:00,below,2022-09-26 05:30:00,above,2022-09-26 08:50:00,below,2022-09-26 12:30:00,above,2022-09-26 14:45:00,below,2022-09-26 15:55:00,,,,,,
3025,2022-09-27,above,2022-09-26 20:45:00,below,2022-09-27 12:05:00,,,,,,,,,,,,,,,,
3026,2022-09-28,below,2022-09-27 21:20:00,above,2022-09-28 10:25:00,,,,,,,,,,,,,,,,
3027,2022-09-29,below,2022-09-28 22:05:00,,,,,,,,,,,,,,,,,,
3028,2022-10-03,above,2022-10-02 21:50:00,,,,,,,,,,,,,,,,,,
3029,2022-10-04,above,2022-10-04 00:30:00,,,,,,,,,,,,,,,,,,
3030,2022-10-05,below,2022-10-04 20:45:00,above,2022-10-05 14:40:00,,,,,,,,,,,,,,,,
3031,2022-10-06,below,2022-10-06 02:55:00,,,,,,,,,,,,,,,,,,
3032,2022-10-10,above,2022-10-09 20:40:00,below,2022-10-10 10:05:00,above,2022-10-10 13:50:00,below,2022-10-10 14:20:00,,,,,,,,,,,,
3033,2022-10-11,below,2022-10-10 21:40:00,,,,,,,,,,,,,,,,,,
3034,2022-10-12,above,2022-10-11 20:45:00,below,2022-10-12 09:30:00,above,2022-10-12 09:35:00,below,2022-10-12 10:20:00,above,2022-10-12 11:10:00,,,,,,,,,,
3035,2022-10-13,below,2022-10-12 22:00:00,above,2022-10-13 05:10:00,below,2022-10-13 08:30:00,above,2022-10-13 11:20:00,,,,,,,,,,,,
3036,2022-10-17,above,2022-10-16 21:30:00,,,,,,,,,,,,,,,,,,
3037,2022-10-18,below,2022-10-17 20:35:00,above,2022-10-17 23:30:00,below,2022-10-18 11:10:00,above,2022-10-18 12:35:00,below,2022-10-18 12:55:00,above,2022-10-18 13:30:00,below,2022-10-18 14:35:00,,,,,,
3038,2022-10-19,above,2022-10-18 21:35:00,below,2022-10-19 00:35:00,,,,,,,,,,,,,,,,
3039,2022-10-20,below,2022-10-19 20:40:00,above,2022-10-20 01:10:00,below,2022-10-20 02:20:00,above,2022-10-20 06:40:00,below,2022-10-20 14:10:00,,,,,,,,,,
3040,2022-10-24,below,2022-10-23 20:45:00,above,2022-10-24 15:10:00,,,,,,,,,,,,,,,,
3041,2022-10-25,below,2022-10-24 21:15:00,above,2022-10-25 02:25:00,below,2022-10-25 05:40:00,above,2022-10-25 09:10:00,,,,,,,,,,,,
3042,2022-10-26,below,2022-10-25 20:45:00,above,2022-10-25 21:45:00,below,2022-10-26 15:00:00,above,2022-10-26 15:15:00,below,2022-10-26 15:55:00,,,,,,,,,,
3043,2022-10-27,below,2022-10-26 22:25:00,,,,,,,,,,,,,,,,,,
3044,2022-10-31,below,2022-10-30 20:35:00,,,,,,,,,,,,,,,,,,
3045,2022-11-01,above,2022-10-31 21:25:00,below,2022-11-01 10:00:00,,,,,,,,,,,,,,,,
3046,2022-11-02,above,2022-11-01 20:35:00,below,2022-11-02 08:15:00,above,2022-11-02 08:35:00,below,2022-11-02 08:40:00,above,2022-11-02 14:00:00,below,2022-11-02 14:35:00,,,,,,,,
3047,2022-11-03,above,2022-11-02 20:45:00,below,2022-11-03 04:35:00,,,,,,,,,,,,,,,,
3048,2022-11-07,above,2022-11-06 20:40:00,,,,,,,,,,,,,,,,,,
3049,2022-11-08,below,2022-11-07 21:05:00,above,2022-11-08 05:05:00,below,2022-11-08 14:05:00,above,2022-11-08 15:10:00,,,,,,,,,,,,
3050,2022-11-09,below,2022-11-08 22:30:00,,,,,,,,,,,,,,,,,,
3051,2022-11-10,below,2022-11-09 21:10:00,above,2022-11-10 00:05:00,below,2022-11-10 02:25:00,above,2022-11-10 05:55:00,,,,,,,,,,,,
3052,2022-11-14,below,2022-11-13 21:05:00,above,2022-11-14 12:05:00,below,2022-11-14 15:45:00,,,,,,,,,,,,,,
3053,2022-11-15,above,2022-11-14 20:50:00,,,,,,,,,,,,,,,,,,
3054,2022-11-16,above,2022-11-15 20:55:00,below,2022-11-16 08:55:00,,,,,,,,,,,,,,,,
3055,2022-11-17,below,2022-11-16 20:40:00,above,2022-11-17 01:45:00,below,2022-11-17 04:00:00,,,,,,,,,,,,,,
3056,2022-11-21,below,2022-11-21 02:40:00,,,,,,,,,,,,,,,,,,
3057,2022-11-22,below,2022-11-21 21:00:00,above,2022-11-22 08:00:00,below,2022-11-22 09:30:00,above,2022-11-22 10:45:00,,,,,,,,,,,,
3058,2022-11-23,above,2022-11-23 02:30:00,,,,,,,,,,,,,,,,,,
3059,2022-11-24,below,2022-11-24 00:10:00,above,2022-11-24 04:00:00,,,,,,,,,,,,,,,,
3060,2022-11-28,below,2022-11-27 21:05:00,above,2022-11-28 03:25:00,below,2022-11-28 04:45:00,above,2022-11-28 09:30:00,below,2022-11-28 12:50:00,,,,,,,,,,
3061,2022-11-29,above,2022-11-28 20:50:00,below,2022-11-29 09:35:00,,,,,,,,,,,,,,,,
3062,2022-11-30,above,2022-11-29 20:35:00,,,,,,,,,,,,,,,,,,
3063,2022-12-01,below,2022-11-30 20:35:00,above,2022-12-01 00:20:00,below,2022-12-01 02:20:00,above,2022-12-01 08:30:00,below,2022-12-01 10:10:00,above,2022-12-01 10:55:00,below,2022-12-01 11:10:00,above,2022-12-01 14:45:00,,,,
